,AlphaRatio,QueueRatio,BlockedLane
31159,1.94,1.0,Through
31160,1.94,0.42857142857142855,Through
31161,1.94,0.7142857142857143,Through
31162,1.94,0.42857142857142855,Through
31163,1.94,0.14285714285714285,Through
31164,1.94,0.42857142857142855,Through
31165,1.94,0.2857142857142857,Through
31166,1.94,0.42857142857142855,Through
31167,1.94,0.42857142857142855,Through
31168,1.94,0.7142857142857143,Short
31169,1.94,0.14285714285714285,Through
31170,1.94,0.0,Through
31171,1.94,0.42857142857142855,Through
31172,1.94,0.14285714285714285,Through
31173,1.94,0.2857142857142857,Through
31174,1.94,1.0,Through
31175,1.94,0.5714285714285714,Through
31176,1.94,0.2857142857142857,Through
31177,1.94,0.7142857142857143,Through
31178,1.94,0.42857142857142855,Through
31179,1.94,0.5714285714285714,Through
31180,1.94,0.5714285714285714,Through
31181,1.94,0.2857142857142857,Through
31182,1.94,0.7142857142857143,Through
31183,1.94,0.7142857142857143,Short
31184,1.94,0.8571428571428571,Through
31185,1.94,0.8571428571428571,Through
31186,1.94,0.42857142857142855,Through
31187,1.94,0.7142857142857143,Through
31188,1.94,0.5714285714285714,Through
31189,1.94,0.7142857142857143,Through
31190,1.94,0.42857142857142855,Through
31191,1.94,0.2857142857142857,Through
31192,1.94,0.14285714285714285,Through
31193,1.94,0.42857142857142855,Through
31194,1.94,0.7142857142857143,Through
31195,1.94,0.8571428571428571,Through
31196,1.94,0.42857142857142855,Through
31197,1.94,0.5714285714285714,Through
31198,1.94,0.8571428571428571,Through
31199,1.94,0.7142857142857143,Through
31200,1.94,0.7142857142857143,Through
31201,1.94,0.5714285714285714,Through
31202,1.94,0.5714285714285714,Through
31203,1.94,0.14285714285714285,Through
31204,1.94,0.42857142857142855,Through
31205,1.94,0.14285714285714285,Through
31206,1.94,0.14285714285714285,Through
31207,1.94,0.2857142857142857,Through
31208,1.94,0.14285714285714285,Through
31209,1.94,0.5714285714285714,Through
31210,1.94,0.42857142857142855,Through
31211,1.94,0.2857142857142857,Through
31212,1.94,0.5714285714285714,Through
31213,1.94,0.42857142857142855,Through
31214,1.94,0.8571428571428571,Through
31215,1.94,0.42857142857142855,Through
31216,1.94,0.5714285714285714,Through
31217,1.94,0.14285714285714285,Through
31218,1.94,0.5714285714285714,Through
31219,1.94,0.7142857142857143,Through
31220,1.94,0.7142857142857143,Through
31221,1.94,0.42857142857142855,Through
31222,1.94,0.0,Through
31223,1.94,0.7142857142857143,Through
31224,1.94,0.42857142857142855,Through
31225,1.94,0.2857142857142857,Through
31226,1.94,0.14285714285714285,Through
31227,1.94,0.0,Through
31228,1.94,0.42857142857142855,Through
31229,1.94,0.2857142857142857,Through
31230,1.94,0.2857142857142857,Through
31231,1.94,0.5714285714285714,Short
31232,1.94,0.2857142857142857,Through
31233,1.94,0.7142857142857143,Through
31234,1.94,0.8571428571428571,Through
31235,1.94,0.2857142857142857,Through
31236,1.94,0.2857142857142857,Through
31237,1.94,0.42857142857142855,Through
31238,1.94,0.42857142857142855,Through
31239,1.94,0.8571428571428571,Through
31240,1.94,0.5714285714285714,Through
31241,1.94,0.7142857142857143,Through
31242,1.94,0.2857142857142857,Through
31243,1.94,0.14285714285714285,Through
31244,1.94,0.5714285714285714,Through
31245,1.94,0.2857142857142857,Through
31246,1.94,0.7142857142857143,Through
31247,1.94,0.5714285714285714,Through
31248,1.94,0.7142857142857143,Through
31249,1.94,0.42857142857142855,Through
31250,1.94,0.8571428571428571,Through
31251,1.94,0.2857142857142857,Through
31252,1.94,0.7142857142857143,Through
31253,1.94,0.7142857142857143,Through
31254,1.94,0.8571428571428571,Through
31255,1.94,1.0,Through
31256,1.94,1.0,Short
31257,1.94,0.42857142857142855,Through
31258,1.94,0.8571428571428571,Through
31259,1.94,0.7142857142857143,Through
31260,1.94,0.42857142857142855,Through
31261,1.94,0.5714285714285714,Through
31262,1.94,0.8571428571428571,Short
31263,1.94,0.5714285714285714,Through
31264,1.94,0.2857142857142857,Through
31265,1.94,0.42857142857142855,Through
31266,1.94,1.0,Through
31267,1.94,0.0,Through
31268,1.94,0.2857142857142857,Through
31269,1.94,0.0,Through
31270,1.94,0.42857142857142855,Through
31271,1.94,0.8571428571428571,Short
31272,1.94,1.0,Short
31273,1.94,0.14285714285714285,Through
31274,1.94,1.0,Through
31275,1.94,0.0,Through
31276,1.94,0.8571428571428571,Through
31277,1.94,0.7142857142857143,Through
31278,1.94,0.2857142857142857,Through
31279,1.94,0.2857142857142857,Through
31280,1.94,1.0,Through
31281,1.94,0.2857142857142857,Through
31282,1.94,0.2857142857142857,Through
31283,1.94,0.42857142857142855,Through
31284,1.94,0.14285714285714285,Through
31285,1.94,0.14285714285714285,Through
31286,1.94,0.0,Through
31287,1.94,0.7142857142857143,Through
31288,1.94,0.2857142857142857,Through
31289,1.94,0.2857142857142857,Short
31290,1.94,1.0,Through
31291,1.94,0.5714285714285714,Through
31292,1.94,0.42857142857142855,Through
31293,1.94,0.14285714285714285,Through
31294,1.94,0.7142857142857143,Through
31295,1.94,0.42857142857142855,Through
31296,1.94,0.42857142857142855,Through
31297,1.94,0.5714285714285714,Through
31298,1.94,0.0,Through
31299,1.94,0.5714285714285714,Through
31300,1.94,0.5714285714285714,Through
31301,1.94,0.5714285714285714,Through
31302,1.94,0.7142857142857143,Through
31303,1.94,0.2857142857142857,Through
31304,1.94,0.7142857142857143,Through
31305,1.94,0.42857142857142855,Through
31306,1.94,0.5714285714285714,Short
31307,1.94,0.8571428571428571,Through
31308,1.94,1.0,Through
31309,1.94,0.7142857142857143,Through
31310,1.94,0.2857142857142857,Through
31311,1.94,0.8571428571428571,Through
31312,1.94,0.42857142857142855,Through
31313,1.94,0.8571428571428571,Through
31314,1.94,0.5714285714285714,Through
31315,1.94,1.0,Through
31316,1.94,0.0,Through
31317,1.94,0.0,Through
31318,1.94,1.0,Short
31319,1.94,0.2857142857142857,Through
31320,1.94,1.0,Through
31321,1.94,1.0,Through
31322,1.94,0.2857142857142857,Through
31323,1.94,0.2857142857142857,Through
31324,1.94,0.42857142857142855,Short
31325,1.94,0.42857142857142855,Through
31326,1.94,0.42857142857142855,Through
31327,1.94,0.42857142857142855,Through
31328,1.94,0.42857142857142855,Through
31329,1.94,0.8571428571428571,Through
31330,1.94,0.42857142857142855,Through
31331,1.94,0.5714285714285714,Through
31332,1.94,0.7142857142857143,Through
31333,1.94,0.0,Through
31334,1.94,0.5714285714285714,Through
31335,1.94,0.42857142857142855,Through
31336,1.94,0.42857142857142855,Through
31337,1.94,0.8571428571428571,Through
31338,1.94,0.42857142857142855,Through
31339,1.94,0.0,Through
31340,1.94,0.2857142857142857,Through
31341,1.94,0.42857142857142855,Through
31342,1.94,0.2857142857142857,Through
31343,1.94,0.2857142857142857,Through
31344,1.94,0.14285714285714285,Through
31345,1.94,0.42857142857142855,Through
31346,1.94,0.42857142857142855,Through
31347,1.94,0.42857142857142855,Through
31348,1.94,0.2857142857142857,Through
31349,1.94,1.0,Through
31350,1.94,0.0,Through
31351,1.94,0.7142857142857143,Through
31352,1.94,0.5714285714285714,Through
31353,1.94,1.0,Through
31354,1.94,0.42857142857142855,Through
31355,1.94,0.7142857142857143,Through
31356,1.94,0.5714285714285714,Through
31357,1.94,0.42857142857142855,Through
31358,1.94,0.14285714285714285,Through
31359,1.94,0.8571428571428571,Through
31360,1.94,0.42857142857142855,Through
31361,1.94,0.5714285714285714,Through
31362,1.94,0.14285714285714285,Through
31363,1.94,0.7142857142857143,Through
31364,1.94,0.14285714285714285,Through
31365,1.94,0.7142857142857143,Through
31366,1.94,1.0,Through
31367,1.94,0.42857142857142855,Through
31368,1.94,0.2857142857142857,Through
31369,1.94,0.7142857142857143,Through
31370,1.94,0.42857142857142855,Through
31371,1.94,0.5714285714285714,Through
31372,1.94,1.0,Short
31373,1.94,0.0,Through
31374,1.94,0.5714285714285714,Through
31375,1.94,0.5714285714285714,Through
31376,1.94,0.2857142857142857,Through
31377,1.94,0.42857142857142855,Through
31378,1.94,0.14285714285714285,Through
31379,1.94,0.14285714285714285,Through
31380,1.94,0.42857142857142855,Through
31381,1.94,0.2857142857142857,Through
31382,1.94,0.7142857142857143,Through
31383,1.94,0.8571428571428571,Through
31384,1.94,0.42857142857142855,Through
31385,1.94,0.2857142857142857,Through
31386,1.94,0.8571428571428571,Through
31387,1.94,0.5714285714285714,Through
31388,1.94,0.42857142857142855,Through
31389,1.94,0.2857142857142857,Through
31390,1.94,0.2857142857142857,Through
31391,1.94,0.42857142857142855,Through
31392,1.94,0.0,Through
31393,1.94,0.2857142857142857,Through
31394,1.94,0.2857142857142857,Through
31395,1.94,0.14285714285714285,Through
31396,1.94,0.42857142857142855,Through
31397,1.94,0.5714285714285714,Through
31398,1.94,0.2857142857142857,Through
31399,1.94,0.42857142857142855,Through
31400,1.94,0.7142857142857143,Through
31401,1.94,0.14285714285714285,Through
31402,1.94,0.42857142857142855,Through
31403,1.94,0.42857142857142855,Through
31404,1.94,0.2857142857142857,Through
31405,1.94,1.0,Short
31406,1.94,0.42857142857142855,Through
31407,1.94,0.0,Through
31408,1.94,0.7142857142857143,Through
31409,1.94,0.42857142857142855,Through
31410,1.94,0.5714285714285714,Through
31411,1.94,0.2857142857142857,Through
31412,1.94,0.5714285714285714,Through
31413,1.94,0.5714285714285714,Through
31414,1.94,0.2857142857142857,Through
31415,1.94,0.2857142857142857,Through
31416,1.94,0.2857142857142857,Through
31417,1.94,0.2857142857142857,Through
31418,1.94,0.2857142857142857,Through
31419,1.94,0.0,Through
31420,1.94,0.0,Through
31421,1.94,1.0,Short
31422,1.94,0.7142857142857143,Through
31423,1.94,0.42857142857142855,Through
31424,1.94,0.2857142857142857,Through
31425,1.94,0.42857142857142855,Through
31426,1.94,0.5714285714285714,Through
31427,1.94,0.7142857142857143,Through
31428,1.94,0.8571428571428571,Through
31429,1.94,0.5714285714285714,Through
31430,1.94,0.14285714285714285,Through
31431,1.94,0.42857142857142855,Through
31432,1.94,0.42857142857142855,Through
31433,1.94,0.5714285714285714,Through
31434,1.94,0.7142857142857143,Through
31435,1.94,0.8571428571428571,Short
31436,1.94,0.7142857142857143,Through
31437,1.94,0.14285714285714285,Through
31438,1.94,1.0,Short
31439,1.94,1.0,Through
31440,1.94,0.42857142857142855,Through
31441,1.94,0.8571428571428571,Through
31442,1.94,0.7142857142857143,Short
31443,1.94,0.2857142857142857,Through
31444,1.94,0.5714285714285714,Through
31445,1.94,0.42857142857142855,Through
31446,1.94,1.0,Short
31447,1.94,0.2857142857142857,Through
31448,1.94,0.2857142857142857,Through
31449,1.94,0.14285714285714285,Through
31450,1.94,0.7142857142857143,Through
31451,1.94,0.8571428571428571,Through
31452,1.94,0.8571428571428571,Through
31453,1.94,0.7142857142857143,Short
31454,1.94,0.5714285714285714,Through
31455,1.94,0.8571428571428571,Through
31456,1.94,1.0,Through
31457,1.94,0.5714285714285714,Through
31458,1.94,0.14285714285714285,Through
31459,1.94,1.0,Through
31460,1.94,0.2857142857142857,Through
31461,1.94,0.2857142857142857,Through
31462,1.94,0.14285714285714285,Through
31463,1.94,0.0,Through
31464,1.94,0.2857142857142857,Through
31465,1.94,0.42857142857142855,Through
31466,1.94,0.42857142857142855,Through
31467,1.94,0.42857142857142855,Through
31468,1.94,0.42857142857142855,Through
31469,1.94,0.8571428571428571,Through
31470,1.94,0.42857142857142855,Through
31471,1.94,0.2857142857142857,Through
31472,1.94,0.2857142857142857,Through
31473,1.94,0.5714285714285714,Through
31474,1.94,1.0,Through
31475,1.94,0.0,Through
31476,1.94,0.8571428571428571,Through
31477,1.94,0.7142857142857143,Through
31478,1.94,0.5714285714285714,Through
31479,1.94,0.8571428571428571,Short
31480,1.94,0.42857142857142855,Through
31481,1.94,0.2857142857142857,Through
31482,1.94,0.42857142857142855,Through
31483,1.94,0.2857142857142857,Through
31484,1.94,0.2857142857142857,Through
31485,1.94,0.7142857142857143,Through
31486,1.94,0.5714285714285714,Through
31487,1.94,0.2857142857142857,Through
31488,1.94,0.2857142857142857,Through
31489,1.94,1.0,Through
31490,1.94,0.7142857142857143,Through
31491,1.94,0.5714285714285714,Short
31492,1.94,0.7142857142857143,Through
31493,1.94,0.14285714285714285,Through
31494,1.94,0.8571428571428571,Short
31495,1.94,1.0,Short
31496,1.94,0.42857142857142855,Through
31497,1.94,0.7142857142857143,Through
31498,1.94,0.8571428571428571,Through
31499,1.94,0.5714285714285714,Through
31500,1.94,0.2857142857142857,Through
31501,1.94,0.42857142857142855,Through
31502,1.94,0.5714285714285714,Through
31503,1.94,0.14285714285714285,Through
31504,1.94,0.5714285714285714,Through
31505,1.94,0.42857142857142855,Through
31506,1.94,0.2857142857142857,Through
31507,1.94,1.0,Short
31508,1.94,0.42857142857142855,Through
31509,1.94,0.42857142857142855,Through
31510,1.94,0.2857142857142857,Through
31511,1.94,0.2857142857142857,Through
31512,1.94,0.5714285714285714,Through
31513,1.94,0.42857142857142855,Through
31514,1.94,0.2857142857142857,Through
31515,1.94,0.42857142857142855,Short
31516,1.94,0.5714285714285714,Through
31517,1.94,0.8571428571428571,Short
31518,1.94,0.7142857142857143,Short
31519,1.94,0.14285714285714285,Through
31520,1.94,0.7142857142857143,Through
31521,1.94,0.42857142857142855,Through
31522,1.94,0.7142857142857143,Through
31523,1.94,0.8571428571428571,Through
31524,1.94,0.42857142857142855,Through
31525,1.94,0.42857142857142855,Through
31526,1.94,0.7142857142857143,Through
31527,1.94,0.14285714285714285,Through
31528,1.94,0.42857142857142855,Through
31529,1.94,0.2857142857142857,Through
31530,1.94,1.0,Through
31531,1.94,0.42857142857142855,Through
31532,1.94,0.8571428571428571,Through
31533,1.94,0.5714285714285714,Through
31534,1.94,0.7142857142857143,Through
31535,1.94,0.7142857142857143,Through
31536,1.94,0.14285714285714285,Through
31537,1.94,0.5714285714285714,Through
31538,1.94,0.14285714285714285,Through
31539,1.94,0.5714285714285714,Through
31540,1.94,0.14285714285714285,Through
31541,1.94,0.42857142857142855,Through
31542,1.94,1.0,Short
31543,1.94,0.42857142857142855,Through
31544,1.94,1.0,Through
31545,1.94,0.14285714285714285,Through
31546,1.94,0.2857142857142857,Through
31547,1.94,0.2857142857142857,Through
31548,1.94,0.8571428571428571,Through
31549,1.94,0.2857142857142857,Through
31550,1.94,0.7142857142857143,Through
31551,1.94,0.7142857142857143,Through
31552,1.94,0.14285714285714285,Through
31553,1.94,0.42857142857142855,Through
31554,1.94,0.5714285714285714,Through
31555,1.94,0.42857142857142855,Through
31556,1.94,1.0,Through
31557,1.94,1.0,Through
31558,1.94,0.5714285714285714,Through
31559,1.94,0.14285714285714285,Through
31560,1.94,0.7142857142857143,Through
31561,1.94,0.0,Through
31562,1.94,0.2857142857142857,Through
31563,1.94,0.42857142857142855,Through
31564,1.94,0.14285714285714285,Through
31565,1.94,0.8571428571428571,Through
31566,1.94,0.7142857142857143,Through
31567,1.94,0.5714285714285714,Through
31568,1.94,0.42857142857142855,Through
31569,1.94,0.42857142857142855,Through
31570,1.94,0.42857142857142855,Through
31571,1.94,0.14285714285714285,Through
31572,1.94,0.14285714285714285,Through
31573,1.94,0.42857142857142855,Through
31574,1.94,0.2857142857142857,Through
31575,1.94,0.7142857142857143,Through
31576,1.94,0.2857142857142857,Through
31577,1.94,0.7142857142857143,Through
31578,1.94,0.42857142857142855,Through
31579,1.94,0.42857142857142855,Through
31580,1.94,0.5714285714285714,Through
31581,1.94,0.5714285714285714,Through
31582,1.94,0.0,Through
31583,1.94,1.0,Through
31584,1.94,0.2857142857142857,Through
31585,1.94,0.8571428571428571,Through
31586,1.94,0.8571428571428571,Through
31587,1.94,0.42857142857142855,Through
31588,1.94,0.2857142857142857,Through
31589,1.94,0.2857142857142857,Through
31590,1.94,0.8571428571428571,Through
31591,1.94,0.7142857142857143,Through
31592,1.94,1.0,Through
31593,1.94,0.2857142857142857,Through
31594,1.94,0.2857142857142857,Through
31595,1.94,0.2857142857142857,Through
31596,1.94,0.42857142857142855,Short
31597,1.94,0.42857142857142855,Through
31598,1.94,1.0,Through
31599,1.94,0.8571428571428571,Through
31600,1.94,0.2857142857142857,Through
31601,1.94,0.42857142857142855,Through
31602,1.94,0.2857142857142857,Through
31603,1.94,0.7142857142857143,Through
31604,1.94,0.42857142857142855,Through
31605,1.94,0.8571428571428571,Through
31606,1.94,0.2857142857142857,Through
31607,1.94,0.42857142857142855,Through
31608,1.94,0.2857142857142857,Through
31609,1.94,0.8571428571428571,Short
31610,1.94,0.7142857142857143,Through
31611,1.94,1.0,Through
31612,1.94,0.7142857142857143,Through
31613,1.94,0.2857142857142857,Through
31614,1.94,0.5714285714285714,Through
31615,1.94,0.8571428571428571,Short
31616,1.94,1.0,Through
31617,1.94,0.7142857142857143,Through
31618,1.94,0.0,Through
31619,1.94,0.14285714285714285,Through
31620,1.94,0.2857142857142857,Short
31621,1.94,0.14285714285714285,Through
31622,1.94,0.5714285714285714,Through
31623,1.94,0.14285714285714285,Through
31624,1.94,0.5714285714285714,Through
31625,1.94,0.14285714285714285,Short
31626,1.94,0.8571428571428571,Through
31627,1.94,0.2857142857142857,Through
31628,1.94,1.0,Through
31629,1.94,0.7142857142857143,Through
31630,1.94,0.42857142857142855,Through
31631,1.94,0.7142857142857143,Through
31632,1.94,1.0,Short
31633,1.94,0.2857142857142857,Through
31634,1.94,0.2857142857142857,Through
31635,1.94,0.8571428571428571,Through
31636,1.94,0.7142857142857143,Through
31637,1.94,0.5714285714285714,Through
31638,1.94,1.0,Through
31639,1.94,0.5714285714285714,Through
31640,1.94,0.5714285714285714,Through
31641,1.94,0.14285714285714285,Through
31642,1.94,0.8571428571428571,Through
31643,1.94,0.42857142857142855,Through
31644,1.94,0.14285714285714285,Through
31645,1.94,1.0,Short
31646,1.94,0.42857142857142855,Through
31647,1.94,0.5714285714285714,Through
31648,1.94,0.0,Through
31649,1.94,1.0,Through
31650,1.94,1.0,Through
31651,1.94,0.5714285714285714,Through
31652,1.94,0.5714285714285714,Through
31653,1.94,0.42857142857142855,Through
31654,1.94,0.5714285714285714,Short
31655,1.94,0.7142857142857143,Through
31656,1.94,0.8571428571428571,Through
31657,1.94,0.14285714285714285,Through
31658,1.94,0.8571428571428571,Through
31659,1.94,0.2857142857142857,Through
31660,1.94,0.7142857142857143,Through
31661,1.94,0.8571428571428571,Through
31662,1.94,0.8571428571428571,Through
31663,1.94,0.0,Through
31664,1.94,0.8571428571428571,Through
31665,1.94,0.8571428571428571,Through
31666,1.94,0.0,Through
31667,1.94,0.5714285714285714,Through
31668,1.94,0.42857142857142855,Through
31669,1.94,0.8571428571428571,Through
31670,1.94,0.8571428571428571,Through
31671,1.94,0.2857142857142857,Through
31672,1.94,0.2857142857142857,Short
31673,1.94,0.2857142857142857,Short
31674,1.94,0.7142857142857143,Through
31675,1.94,0.5714285714285714,Through
31676,1.94,0.42857142857142855,Through
31677,1.94,0.5714285714285714,Short
31678,1.94,0.42857142857142855,Through
31679,1.94,0.7142857142857143,Through
31680,1.94,0.2857142857142857,Through
31681,1.94,0.0,Through
31682,1.94,1.0,Short
31683,1.94,0.2857142857142857,Through
31684,1.94,0.42857142857142855,Through
31685,1.94,1.0,Through
31686,1.94,0.7142857142857143,Through
31687,1.94,0.5714285714285714,Through
31688,1.94,0.8571428571428571,Through
31689,1.94,0.7142857142857143,Short
31690,1.94,0.2857142857142857,Through
31691,1.94,0.0,Through
31692,1.94,0.7142857142857143,Through
31693,1.94,0.8571428571428571,Through
31694,1.94,0.7142857142857143,Through
31695,1.94,0.42857142857142855,Through
31696,1.94,0.42857142857142855,Through
31697,1.94,0.14285714285714285,Through
31698,1.94,0.42857142857142855,Through
31699,1.94,0.7142857142857143,Through
31700,1.94,0.42857142857142855,Through
31701,1.94,0.14285714285714285,Through
31702,1.94,0.42857142857142855,Through
31703,1.94,0.5714285714285714,Through
31704,1.94,0.7142857142857143,Through
31705,1.94,0.5714285714285714,Through
31706,1.94,0.42857142857142855,Through
31707,1.94,0.14285714285714285,Through
31708,1.94,0.2857142857142857,Through
31709,1.94,1.0,Through
31710,1.94,0.7142857142857143,Short
31711,1.94,0.5714285714285714,Short
31712,1.94,0.14285714285714285,Through
31713,1.94,0.42857142857142855,Through
31714,1.94,1.0,Short
31715,1.94,1.0,Through
31716,1.94,0.42857142857142855,Through
31717,1.94,0.42857142857142855,Through
31718,1.94,0.42857142857142855,Through
31719,1.94,0.2857142857142857,Through
31720,1.94,0.8571428571428571,Through
31721,1.94,0.5714285714285714,Through
31722,1.94,0.8571428571428571,Short
31723,1.94,0.42857142857142855,Through
31724,1.94,0.5714285714285714,Through
31725,1.94,0.5714285714285714,Through
31726,1.94,0.8571428571428571,Through
31727,1.94,0.42857142857142855,Through
31728,1.94,0.42857142857142855,Through
31729,1.94,0.7142857142857143,Short
31730,1.94,0.7142857142857143,Through
31731,1.94,0.8571428571428571,Through
31732,1.94,0.14285714285714285,Through
31733,1.94,1.0,Short
31734,1.94,0.42857142857142855,Through
31735,1.94,0.8571428571428571,Short
31736,1.94,0.2857142857142857,Through
31737,1.94,0.14285714285714285,Through
31738,1.94,0.5714285714285714,Through
31739,1.94,1.0,Through
31740,1.94,0.2857142857142857,Through
31741,1.94,0.5714285714285714,Through
31742,1.94,0.5714285714285714,Through
31743,1.94,0.5714285714285714,Through
31744,1.94,0.42857142857142855,Through
31745,1.94,0.2857142857142857,Through
31746,1.94,0.5714285714285714,Short
31747,1.94,0.2857142857142857,Through
31748,1.94,1.0,Through
31749,1.94,0.2857142857142857,Through
31750,1.94,0.42857142857142855,Through
31751,1.94,0.2857142857142857,Through
31752,1.94,0.8571428571428571,Through
31753,1.94,0.5714285714285714,Through
31754,1.94,0.42857142857142855,Through
31755,1.94,0.14285714285714285,Through
31756,1.94,0.42857142857142855,Through
31757,1.94,0.5714285714285714,Through
31758,1.94,0.42857142857142855,Through
31759,1.94,0.7142857142857143,Through
31760,1.94,0.14285714285714285,Through
31761,1.94,0.0,Through
31762,1.94,0.14285714285714285,Through
31763,1.94,0.2857142857142857,Through
31764,1.94,0.5714285714285714,Through
31765,1.94,0.14285714285714285,Through
31766,1.94,0.42857142857142855,Through
31767,1.94,0.42857142857142855,Through
31768,1.94,0.5714285714285714,Through
31769,1.94,0.2857142857142857,Through
31770,1.94,0.8571428571428571,Short
31771,1.94,0.7142857142857143,Through
31772,1.94,0.7142857142857143,Through
31773,1.94,0.14285714285714285,Through
31774,1.94,1.0,Through
31775,1.94,0.42857142857142855,Through
31776,1.94,0.5714285714285714,Through
31777,1.94,0.8571428571428571,Through
31778,1.94,0.5714285714285714,Through
31779,1.94,0.5714285714285714,Through
31780,1.94,0.5714285714285714,Through
31781,1.94,0.8571428571428571,Through
31782,1.94,0.5714285714285714,Through
31783,1.94,0.14285714285714285,Through
31784,1.94,0.2857142857142857,Through
31785,1.94,1.0,Through
31786,1.94,0.2857142857142857,Through
31787,1.94,0.2857142857142857,Through
31788,1.94,0.2857142857142857,Through
31789,1.94,0.8571428571428571,Through
31790,1.94,0.2857142857142857,Through
31791,1.94,0.2857142857142857,Through
31792,1.94,0.42857142857142855,Through
31793,1.94,0.2857142857142857,Through
31794,1.94,1.0,Short
31795,1.94,0.14285714285714285,Through
31796,1.94,0.5714285714285714,Through
31797,1.94,0.8571428571428571,Through
31798,1.94,0.14285714285714285,Through
31799,1.94,1.0,Short
31800,1.94,1.0,Through
31801,1.94,0.42857142857142855,Through
31802,1.94,0.7142857142857143,Through
31803,1.94,1.0,Through
31804,1.94,1.0,Through
31805,1.94,0.42857142857142855,Through
31806,1.94,0.7142857142857143,Through
31807,1.94,0.7142857142857143,Through
31808,1.94,0.14285714285714285,Through
31809,1.94,0.7142857142857143,Through
31810,1.94,0.42857142857142855,Through
31811,1.94,0.14285714285714285,Through
31812,1.94,0.14285714285714285,Through
31813,1.94,0.8571428571428571,Through
31814,1.94,0.42857142857142855,Through
31815,1.94,0.8571428571428571,Short
31816,1.94,0.5714285714285714,Short
31817,1.94,0.42857142857142855,Through
31818,1.94,0.14285714285714285,Through
31819,1.94,0.14285714285714285,Through
31820,1.94,0.7142857142857143,Through
31821,1.94,0.7142857142857143,Through
31822,1.94,1.0,Short
31823,1.94,0.7142857142857143,Through
31824,1.94,0.7142857142857143,Through
31825,1.94,0.5714285714285714,Through
31826,1.94,0.14285714285714285,Through
31827,1.94,0.7142857142857143,Through
31828,1.94,0.8571428571428571,Through
31829,1.94,1.0,Short
31830,1.94,0.5714285714285714,Through
31831,1.94,0.5714285714285714,Through
31832,1.94,0.42857142857142855,Through
31833,1.94,0.7142857142857143,Through
31834,1.94,0.2857142857142857,Through
31835,1.94,0.7142857142857143,Through
31836,1.94,0.2857142857142857,Through
31837,1.94,0.5714285714285714,Through
31838,1.94,1.0,Through
31839,1.94,0.8571428571428571,Short
31840,1.94,0.42857142857142855,Through
31841,1.94,0.2857142857142857,Through
31842,1.94,0.8571428571428571,Short
31843,1.94,0.14285714285714285,Through
31844,1.94,0.14285714285714285,Through
31845,1.94,0.8571428571428571,Through
31846,1.94,0.8571428571428571,Through
31847,1.94,0.5714285714285714,Through
31848,1.94,0.7142857142857143,Through
31849,1.94,0.42857142857142855,Through
31850,1.94,0.2857142857142857,Through
31851,1.94,0.42857142857142855,Short
31852,1.94,0.2857142857142857,Through
31853,1.94,0.2857142857142857,Short
31854,1.94,0.7142857142857143,Through
31855,1.94,0.42857142857142855,Through
31856,1.94,0.5714285714285714,Through
31857,1.94,0.42857142857142855,Short
31858,1.94,0.8571428571428571,Short
31859,1.94,0.2857142857142857,Through
31860,1.94,0.42857142857142855,Short
31861,1.94,0.5714285714285714,Through
31862,1.94,0.42857142857142855,Through
31863,1.94,0.42857142857142855,Through
31864,1.94,0.5714285714285714,Through
31865,1.94,0.7142857142857143,Through
31866,1.94,0.5714285714285714,Through
31867,1.94,0.14285714285714285,Through
31868,1.94,0.8571428571428571,Through
31869,1.94,0.8571428571428571,Through
31870,1.94,0.2857142857142857,Through
31871,1.94,0.42857142857142855,Through
31872,1.94,0.2857142857142857,Through
31873,1.94,0.5714285714285714,Through
31874,1.94,0.5714285714285714,Through
31875,1.94,0.7142857142857143,Through
31876,1.94,0.14285714285714285,Through
31877,1.94,0.7142857142857143,Through
31878,1.94,0.2857142857142857,Through
31879,1.94,0.7142857142857143,Through
31880,1.94,0.42857142857142855,Through
31881,1.94,0.42857142857142855,Through
31882,1.94,1.0,Through
31883,1.94,0.14285714285714285,Through
31884,1.94,0.7142857142857143,Through
31885,1.94,0.14285714285714285,Through
31886,1.94,0.7142857142857143,Through
31887,1.94,0.7142857142857143,Through
31888,1.94,0.2857142857142857,Through
31889,1.94,0.42857142857142855,Through
31890,1.94,0.7142857142857143,Through
31891,1.94,0.2857142857142857,Through
31892,1.94,0.14285714285714285,Through
31893,1.94,0.0,Through
31894,1.94,0.8571428571428571,Through
31895,1.94,0.42857142857142855,Through
31896,1.94,0.2857142857142857,Through
31897,1.94,0.8571428571428571,Through
31898,1.94,0.8571428571428571,Through
31899,1.94,0.8571428571428571,Through
31900,1.94,0.42857142857142855,Through
31901,1.94,0.14285714285714285,Through
31902,1.94,0.14285714285714285,Through
31903,1.94,0.5714285714285714,Through
31904,1.94,1.0,Short
31905,1.94,0.8571428571428571,Through
31906,1.94,0.2857142857142857,Through
31907,1.94,1.0,Through
31908,1.94,0.14285714285714285,Through
31909,1.94,0.7142857142857143,Through
31910,1.94,0.7142857142857143,Through
31911,1.94,0.14285714285714285,Through
31912,1.94,0.5714285714285714,Through
31913,1.94,0.7142857142857143,Through
31914,1.94,0.14285714285714285,Through
31915,1.94,0.5714285714285714,Through
31916,1.94,0.42857142857142855,Through
31917,1.94,0.7142857142857143,Through
31918,1.94,0.7142857142857143,Through
